time	gFy
4.110.213.748	1,0835
4.111.679.738	1,0832
4.112.562.707	1,0827
4.114.685.571	1,0822
411.669.854	1,08
411.785.578	1,0771
4.118.240.988	1,073
4.119.268.748	1,07
412.030.354	1,0686
4.121.478.748	1,0661
4.122.608.384	1,0644
4.123.770.936	1,0627
4.124.518.071	1,0598
4.125.951.457	1,0566
4.127.014.478	1,0546
4.128.057.186	1,0517
4.129.251.665	1,0478
4.130.871.405	1,0448
4.132.130.571	1,0402
4.133.202.707	1,0353
4.134.233.384	1,0317
4.135.655.623	1,0278
4.136.743.436	1,0248
4.137.920.311	1,0221
4.139.190.311	1,0204
4.140.263.123	1,0197
414.145.854	1,0173
414.290.203	1,0114
4.143.989.113	1,0046
4.145.199.269	1,0004
4.150.149.165	0,9967
4.151.528.384	0,9926
4.151.988.332	0,9894
4.152.405.259	0,9865
4.152.811.301	0,9838
4.153.249.894	0,9823
4.154.857.082	0,9818
4.156.059.061	0,9789
4.156.749.842	0,9728
4.157.256.353	0,9659
4.158.829.582	0,9613
4.159.759.946	0,9584
4.160.904.634	0,9542
4.162.117.342	0,9491
4.167.753.019	0,9437
4.168.760.571	0,9366
4.169.197.238	0,9295
4.169.572.342	0,9251
4.169.962.655	0,9225
4.170.312.915	0,9203
417.194.578	0,9203
4.172.645.571	0,9205
4.173.502.082	0,9173
417.489.229	0,9124
4.175.938.592	0,9083
4.176.912.186	0,9051
4.178.097.186	0,9019
4.179.444.946	0,8998
4.181.324.998	0,8971
4.183.202.863	0,8949
4.183.893.905	0,8941
4.185.241.092	0,8944
4.186.081.248	0,8968
4.186.705.676	0,8988
418.759.854	0,8973
4.188.829.061	0,8944
4.190.021.509	0,8912
4.191.148.853	0,8893
4.192.899.321	0,8885
4.193.576.978	0,8875
4.194.865.936	0,887
4.195.960.207	0,8873
419.823.229	0,8875
4.199.915.519	0,8878
4.200.319.009	0,8883
4.201.051.457	0,8878
4.202.317.655	0,8873
420.344.453	0,8883
4.204.584.842	0,8893
4.205.801.769	0,89
4.206.994.426	0,8902
4.208.237.394	0,89
4.209.384.842	0,8897
4.210.658.332	0,8897
4.211.827.134	0,8902
4.213.409.946	0,8902
4.216.174.426	0,8897
4.217.421.926	0,8897
4.217.960.415	0,8907
4.218.628.801	0,8924
4.220.503.853	0,8934
4.221.189.894	0,8944
4.222.580.311	0,8968
4.223.174.113	0,9
4.223.899.217	0,9022
4.225.164.113	0,9037
4.226.401.978	0,9056
4.227.829.165	0,9095
4.228.897.446	0,9129
4.231.955.103	0,9132
4.233.301.613	0,9095
4.233.827.603	0,9056
4.234.300.832	0,9046
4.235.444.894	0,9054
4.236.235.051	0,9076
4.237.553.332	0,9112
4.238.691.196	0,9151
4.239.791.353	0,9176
4.240.986.717	0,9186
4.242.011.769	0,9195
4.243.543.644	0,922
4.244.617.759	0,9247
424.581.453	0,9259
4.248.219.478	0,9229
42.493.188	0,92
424.986.453	0,92
4.251.187.342	0,9215
4.251.945.467	0,9237
4.254.031.248	0,9278
4.254.861.769	0,933
4.255.473.123	0,9366
4.256.817.186	0,9393
425.779.479	0,943
4.259.505.884	0,9471
4.260.237.863	0,9508
4.261.709.946	0,9533
426.298.005	0,9547
4.268.780.675	0,9572
4.270.001.144	0,9584
4.270.681.717	0,9596
4.271.207.498	0,9618
4.271.677.446	0,9633
4.272.146.613	0,9645
4.273.937.863	0,9657
4.274.662.498	0,9681
4.275.124.478	0,9708
4.275.558.905	0,9738
4.276.100.728	0,9784
4.277.547.238	0,9811
4.278.445.728	0,984
4.279.903.592	0,9874
4.290.823.175	0,9896
4.293.275.884	0,9918
4.294.054.269	0,9948
4.295.580.675	0,9972
4.297.007.342	0,9992
4.297.704.061	1,0026
4.298.195.467	1,0055
4.299.070.728	1,007
4.300.710.519	1,0087
4.301.572.238	1,0109
4.302.285.988	1,0119
4.303.156.561	1,0112
4.303.720.259	1,0107
4.304.141.248	1,0114
430.447.328	1,0097
430.488.078	1,0068
4.305.212.238	1,0043
4.305.556.769	1,0016
4.305.978.123	0,9989
4.306.309.842	0,9957
430.676.854	0,9916
4.307.228.123	0,9887
4.307.598.592	0,9869
431.045.479	0,984
4.312.089.373	0,9821
4.312.672.863	0,9806
4.313.162.915	0,9782
4.313.520.884	0,9757
4.322.366.561	0,975
43.247.438	0,974
4.325.110.936	0,9725
4.325.390.988	0,9718
432.569.604	0,9713
4.325.947.915	0,9706
4.326.235.936	0,9699
4.326.545.103	0,9696
4.326.860.675	0,9691
4.327.131.248	0,9679
4.327.398.436	0,9677
4.328.172.759	0,9686
4.329.164.634	0,9701
4.332.303.905	0,9718
4.334.379.686	0,973
433.575.505	0,974
4.336.427.498	0,9738
4.336.961.405	0,9735
4.337.350.415	0,9755
4.337.736.978	0,9786
4.339.031.978	0,9801
4.340.142.967	0,9804
4.341.429.738	0,9808
4.342.549.634	0,9823
4.343.827.446	0,9845
4.344.952.446	0,9867
4.346.446.405	0,9891
4.354.812.915	0,9906
4.355.722.446	0,9921
4.356.064.061	0,994
4.356.334.738	0,9948
435.705.203	0,996
435.735.229	0,9977
43.576.138	0,9984
435.785.755	0,9992
4.358.100.155	0,9999
4.360.992.655	1,0004
4.361.479.009	1,0018
4.361.747.915	1,0028
436.198.979	1,0033
4.378.649.946	1,0036
4.381.504.894	1,0038
4.382.153.123	1,0053
4.383.074.478	1,0055
4.383.846.457	1,0046
4.384.435.415	1,0036
4.384.971.769	1,0041
4.385.442.186	1,0043
4.385.940.103	1,0024
4.386.393.436	1,0011
4.386.907.082	1,0009
4.387.334.113	1,0001
4.387.721.457	0,9994
4.388.204.478	0,9989
4.388.555.155	0,9982
4.388.890.519	0,9967
4.389.292.498	0,996
4.389.957.707	0,995
4.390.293.853	0,994
439.073.729	0,9933
4.391.082.342	0,9926
4.391.394.165	0,9921
4.391.711.821	0,9913
4.392.028.071	0,9894
43.923.288	0,9882
4.393.311.353	0,9879
4.394.727.342	0,9865
4.395.739.686	0,984
4.398.154.582	0,9811
4.400.603.696	0,9784
4.401.287.082	0,9762
4.402.123.592	0,9735
4.404.234.738	0,9703
4.404.779.946	0,9669
4.405.273.592	0,964
4.405.939.686	0,9618
4.406.881.978	0,9598
4.408.048.905	0,9576
4.409.309.061	0,955
4.410.195.571	0,9528
4.411.503.592	0,9508
4.412.709.634	0,9489
4.416.627.498	0,9464
4.417.675.675	0,9447
4.418.273.488	0,9435
4.418.767.863	0,9415
44.196.813	0,9395
4.420.542.498	0,9383
4.421.402.446	0,9374
4.422.572.342	0,9366
4.423.900.467	0,9359
44.249.713	0,9352
4.426.558.592	0,9334
44.278.788	0,9317
4.428.569.738	0,9317
4.431.826.196	0,932
4.433.000.259	0,9325
4.433.464.478	0,9332
4.433.878.228	0,9339
4.435.068.853	0,9354
4.437.067.707	0,9369
4.438.085.155	0,9371
4.438.743.019	0,9369
4.439.819.009	0,9374
4.440.868.592	0,9395
4.442.210.936	0,942
4.443.434.321	0,9435
4.444.719.269	0,9444
4.445.903.592	0,9457
4.450.629.009	0,9476
4.454.101.665	0,9501
445.516.505	0,9523
4.455.746.561	0,9535
4.456.251.873	0,9557
4.456.691.196	0,9586
4.457.109.842	0,9606
4.457.511.925	0,962
4.457.919.634	0,9642
445.828.953	0,9667
4.458.833.384	0,9686
44.600.588	0,9708
4.461.150.259	0,9728
4.462.475.675	0,974
4.470.971.977	0,9743
4.473.204.477	0,9747
4.473.769.373	0,975
4.474.287.498	0,9757
447.573.755	0,9764
4.476.087.134	0,9769
4.476.388.957	0,9772
447.667.479	0,9777
4.477.118.071	0,9769
4.477.362.394	0,9772
4.477.636.821	0,9777
4.478.055.467	0,9772
4.478.405.832	0,9769
447.968.104	0,9764
4.490.142.186	0,9752
4.491.638.696	0,9743
4.492.221.248	0,9733
4.492.734.894	0,9723
4.493.196.196	0,9716
4.493.643.644	0,9703
4.494.306.769	0,9689
4.494.916.873	0,9684
4.495.276.821	0,9677
4.495.645.102	0,9677
4.495.952.811	0,9679
4.496.480.207	0,9672
449.685.104	0,9662
449.720.453	0,9652
4.499.037.186	0,9638
4.500.047.707	0,9613
450.053.328	0,9589
450.184.453	0,9564
450.313.505	0,9552
45.037.313	0,9557
4.504.967.446	0,9552
45.062.213	0,9545
450.733.703	0,9528
4.508.611.821	0,9491
4.509.899.061	0,9462
4.511.195.259	0,9442
4.512.532.602	0,942
4.514.044.373	0,9403
4.515.261.925	0,9388
4.516.760.988	0,9376
45.180.413	0,9347
451.858.604	0,9317
4.519.617.811	0,9293
4.520.650.102	0,9266
4.521.797.811	0,9244
4.523.211.665	0,922
4.524.167.863	0,92
4.525.707.498	0,9183
452.658.979	0,9164
4.527.773.748	0,9142
452.896.578	0,9117
4.531.557.186	0,9095
4.532.652.915	0,9071
4.533.172.863	0,9046
45.341.413	0,9041
4.536.303.592	0,9054
4.537.473.488	0,9046
4.538.016.873	0,9032
4.538.735.102	0,9027
4.539.955.467	0,9029
454.112.479	0,9034
4.542.725.311	0,9044
454.366.604	0,9066
4.544.812.707	0,9088
4.545.948.384	0,9102
4.550.137.238	0,9124
4.552.502.082	0,9149
455.309.453	0,9168
4.553.540.623	0,9181
4.553.956.717	0,9205
4.554.318.905	0,9232
455.481.604	0,9249
4.555.737.186	0,9273
45.571.038	0,93
4.558.252.186	0,9322
4.559.405.102	0,9344
4.560.508.905	0,9366
4.561.598.071	0,9383
4.563.127.759	0,941
4.564.330.936	0,9442
457.211.328	0,9464
4.573.855.571	0,9474
4.574.421.092	0,9484
4.576.351.352	0,9503
4.576.732.811	0,952
4.577.023.123	0,953
4.577.330.102	0,9545
4.577.607.134	0,9557
4.577.886.405	0,9562
4.578.142.238	0,9576
4.578.418.852	0,9601
4.579.064.165	0,9625
4.593.223.852	0,964
4.594.943.748	0,9652
4.595.496.405	0,9662
4.595.966.769	0,9667
4.596.390.102	0,9681
4.596.847.602	0,9691
4.597.249.477	0,9691
4.597.657.498	0,9684
4.598.063.592	0,9681
4.598.458.852	0,9684
4.598.930.363	0,9674
459.936.203	0,9662
4.600.681.925	0,9655
4.601.127.707	0,9647
4.601.518.071	0,963
4.601.885.727	0,962
4.602.237.759	0,9625
4.602.761.561	0,9623
4.603.124.477	0,9611
4.603.512.967	0,9596
46.061.738	0,9596
460.765.755	0,9603
4.608.113.332	0,9608
4.608.465.155	0,9603
4.609.020.155	0,9601
4.610.224.425	0,9596
4.611.494.373	0,9596
4.615.331.717	0,9603
4.617.661.457	0,9613
4.617.977.967	0,9628
4.618.239.165	0,9642
46.184.788	0,965
4.618.794.842	0,9659
4.620.647.134	0,9677
4.621.455.155	0,9691
4.622.305.988	0,9713
4.623.510.415	0,9738
462.467.979	0,9767
4.626.062.967	0,9799
4.627.337.967	0,9818
4.628.266.873	0,9835
4.631.283.071	0,984
4.632.326.561	0,9852
4.632.839.373	0,9874
463.372.604	0,9894
4.634.890.207	0,9904
463.592.229	0,9921
4.636.820.832	0,9943
4.637.929.477	0,9955
463.952.104	0,997
4.640.357.915	1,0001
4.641.543.957	1,0041
464.301.755	1,0063
4.644.140.363	1,0053
4.645.419.582	1,0041
4.648.685.988	1,0036
4.652.404.582	1,0009
4.653.458.071	0,9977
4.654.160.207	0,9972
46.550.788	0,9974
465.578.953	0,9974
4.656.272.967	0,9972
465.672.229	0,9967
4.657.291.457	0,9955
4.657.754.009	0,9938
4.658.461.769	0,9911
4.659.816.092	0,9882
4.660.971.769	0,9857
4.662.221.092	0,9818
4.671.629.686	0,9782
4.673.975.832	0,975
4.674.890.727	0,9713
4.676.680.988	0,9684
4.677.070.571	0,9652
4.677.361.352	0,9611
4.677.665.207	0,9576
4.677.956.665	0,9564
4.678.228.905	0,954
467.869.479	0,9498
4.679.000.259	0,9467
4.679.341.665	0,9452
467.967.328	0,9427
4.679.954.842	0,9405
4.682.007.602	0,9391
468.336.953	0,9374
4.683.860.519	0,9359
4.684.231.457	0,9344
4.685.811.561	0,9337
4.686.789.217	0,933
4.687.967.915	0,9317
468.894.604	0,9305
4.690.007.759	0,9293
4.691.326.561	0,9288
4.692.625.207	0,9291
4.693.958.852	0,9291
4.695.156.196	0,9291
4.697.699.061	0,9291
4.698.663.384	0,9288
4.699.334.946	0,9295
4.700.741.509	0,9308
4.701.469.373	0,933
4.702.957.498	0,9352
4.703.682.811	0,9352
4.704.604.321	0,9356
4.705.861.196	0,9374
4.707.415.884	0,9388
4.708.449.217	0,9393
4.709.691.613	0,9374
471.127.255	0,9354
4.712.187.134	0,9354
4.715.624.321	0,9359
4.717.097.602	0,9388
4.719.870.727	0,9432
4.720.516.196	0,9469
4.720.938.123	0,9496
4.721.342.759	0,9525
472.171.255	0,9552
4.722.094.425	0,9581
4.723.498.332	0,9603
4.724.452.967	0,9616
4.726.322.238	0,9616
4.727.250.884	0,9616
4.727.705.675	0,9616
4.728.835.415	0,9613
4.731.490.154	0,9586
4.732.638.123	0,955
4.733.193.957	0,952
4.734.157.186	0,9508
4.735.403.175	0,9508
4.736.830.936	0,9528
4.737.488.852	0,9564
4.738.614.634	0,9606
4.739.787.759	0,9642
4.741.026.561	0,9684
4.742.439.738	0,9713
4.743.529.425	0,973
4.744.703.227	0,9733
4.746.007.238	0,9735
4.749.007.967	0,9747
4.750.818.957	0,9743
4.751.525.207	0,9735
4.752.587.654	0,9735
4.753.058.332	0,9738
4.753.524.582	0,9745
4.754.460.102	0,9752
4.755.675.727	0,9755
4.756.661.925	0,975
4.757.841.144	0,9745
4.759.325.779	0,9735
4.760.414.894	0,9725
4.761.739.113	0,9721
4.763.392.029	0,9713
4.769.548.488	0,9708
4.771.019.425	0,9706
4.771.550.884	0,9689
4.772.007.446	0,9677
4.772.448.279	0,9677
4.772.888.592	0,9662
4.775.641.352	0,965
4.776.347.602	0,9657
4.776.804.061	0,965
4.777.195.884	0,9628
4.777.658.227	0,9608
4.778.080.571	0,9596
4.778.607.342	0,9591
4.793.309.686	0,9581
4.796.954.738	0,9569
4.798.038.019	0,9557
4.799.287.863	0,9547
4.800.094.113	0,953
4.800.600.832	0,9518
4.802.061.769	0,9511
4.803.277.446	0,9501
4.803.811.352	0,9484
4.804.230.154	0,9459
480.462.229	0,9437
4.804.964.738	0,9422
480.531.755	0,9422
48.056.613	0,9425
4.806.000.311	0,9417
4.806.347.811	0,9408
4.807.029.165	0,9388
4.807.383.644	0,9374
4.807.715.467	0,9371
4.808.016.144	0,9374
4.808.320.988	0,9374
4.808.631.769	0,9366
4.808.938.957	0,9364
4.809.255.311	0,9359
4.809.565.311	0,9356
4.809.879.373	0,9361
4.812.834.582	0,9364
4.815.722.602	0,9369
4.816.340.363	0,9371
4.816.708.123	0,9374
4.817.024.009	0,9378
4.817.328.488	0,9393
4.818.779.686	0,941
4.819.749.946	0,9417
4.820.926.404	0,9425
4.821.977.029	0,9439
4.823.344.946	0,9457
4.824.391.769	0,9467
4.825.870.363	0,9476
4.827.157.134	0,9484
4.828.037.134	0,9496
4.829.270.467	0,9513
4.831.522.394	0,9528
4.832.548.592	0,9542
483.336.005	0,9552
4.836.381.977	0,9562
4.837.094.738	0,9564
4.838.080.519	0,9562
4.838.589.269	0,9567
4.839.335.936	0,9564
4.840.485.519	0,9567
4.841.666.769	0,9574
4.842.850.363	0,9574
484.519.729	0,9579
4.845.679.321	0,9581
4.846.273.019	0,9591
4.848.286.821	0,9598
484.920.255	0,9603
4.850.172.342	0,962
4.851.837.238	0,9645
4.852.392.863	0,9672
4.853.636.144	0,9686
4.854.708.227	0,9691
4.855.965.154	0,9696
4.857.123.644	0,9706
4.858.293.227	0,9721
4.859.642.915	0,9728
4.860.863.852	0,9745
4.862.042.238	0,9767
4.867.832.967	0,9791
4.868.879.165	0,9813
4.869.383.852	0,9826
4.869.884.165	0,9835
4.870.322.863	0,9845
4.870.941.769	0,9857
4.871.415.884	0,9869
4.871.847.342	0,9884
4.873.014.165	0,9906
4.874.205.779	0,9931
4.875.592.446	0,9957
4.876.613.123	0,9992
4.877.777.602	1,0018
4.879.409.477	1,005
4.885.365.988	1,0092
4.886.368.436	1,0129
4.886.932.811	1,0173
4.887.378.227	1,0214
4.887.799.686	1,0246
4.888.197.238	1,0275
4.888.604.269	1,0302
4.889.043.019	1,0307
4.890.178.279	1,0302
4.891.316.613	1,0309
4.892.558.592	1,0321
4.893.599.269	1,0317
4.894.895.102	1,0307
4.896.102.498	1,0292
4.898.404.686	1,0282
4.899.572.394	1,0278
4.900.330.623	1,0258
4.900.915.779	1,0231
4.902.180.884	1,0202
4.903.340.467	1,017
4.904.444.113	1,0146
4.905.821.769	1,0107
4.907.144.217	1,0063
490.815.005	1,0026
4.909.424.738	0,9984
4.910.702.654	0,9938
4.911.775.154	0,9896
4.913.064.634	0,9855
4.915.496.717	0,9811
4.916.614.842	0,9767
491.715.979	0,9728
4.918.089.894	0,9689
4.920.264.738	0,9642
4.920.915.675	0,9601
4.921.468.175	0,9562
4.922.674.009	0,9515
4.923.859.946	0,9481
4.925.021.769	0,9444
4.926.270.519	0,9403
4.927.442.915	0,9361
4.928.659.009	0,9315
4.931.852.081	0,9271
4.933.041.717	0,9242
4.933.602.342	0,9215
4.934.100.727	0,9198
4.935.819.217	0,9186
4.937.221.404	0,9171
4.938.039.894	0,9156
4.938.741.821	0,9149
493.953.255	0,9132
4.940.699.113	0,9124
4.942.209.061	0,9134
4.943.594.842	0,9142
4.944.575.415	0,9142
4.946.108.592	0,9139
4.947.225.467	0,9134
4.948.143.904	0,9142
4.952.674.998	0,9161
4.953.655.571	0,9178
4.954.044.998	0,9205
4.954.580.675	0,9227
4.954.922.915	0,9244
4.955.434.165	0,9256
4.956.530.831	0,9269
4.957.845.675	0,9295
4.959.086.613	0,9317
4.960.119.946	0,9342
49.612.638	0,9376
4.962.556.144	0,9417
4.966.432.654	0,9479
4.967.416.561	0,9533
4.967.768.644	0,9572
49.680.988	0,9611
4.969.122.498	0,963
4.970.079.686	0,9655
4.971.428.956	0,9689
4.972.464.321	0,9708
4.973.517.238	0,9721
4.974.775.884	0,9728
4.976.014.477	0,974
4.977.097.602	0,9757
49.789.838	0,9772
4.983.666.613	0,9784
4.984.557.654	0,9782
4.984.932.394	0,9777
4.985.262.186	0,9774
4.985.558.904	0,9772
4.986.540.415	0,9774
4.987.306.977	0,9772
4.988.223.852	0,9772
498.978.854	0,9779
4.991.216.509	0,9779
4.992.298.123	0,9777
4.993.490.259	0,9777
4.994.413.956	0,9782
4.995.816.456	0,9782
4.997.245.206	0,9779
4.998.437.029	0,9786
4.999.215.154	0,9791
5.000.535.363	0,9796
5.001.621.509	0,9804
5.002.851.144	0,9813
5.004.088.071	0,9828
5.005.135.467	0,9833
5.006.473.956	0,9838
5.007.529.477	0,9852
5.008.725.884	0,9857
5.009.700.311	0,9857
5.011.104.946	0,9869
5.012.299.842	0,9887
5.015.016.196	0,9896
5.016.211.404	0,9901
5.016.664.634	0,9906
5.017.081.144	0,9931
5.018.735.727	0,9962
5.020.143.436	0,9984
5.020.704.738	0,9992
5.022.034.581	0,9994
5.023.599.425	1,0004
5.024.376.456	1,0009
5.025.846.977	1,0016
502.678.755	1,0036
5.027.926.248	1,0058
5.029.165.571	1,0077
5.031.289.581	1,0087
503.229.979	1,0085
5.032.975.988	1,0085
5.034.323.175	1,0082
5.035.693.592	1,0065
5.036.433.123	1,0041
5.037.732.186	1,0011
5.039.103.436	0,9974
5.040.085.675	0,9945
5.041.163.488	0,9916
5.042.415.779	0,9877
5.043.825.363	0,9843
5.044.750.311	0,9808
5.046.167.915	0,9774
5.049.049.686	0,9743
505.024.255	0,9711
5.050.928.592	0,9681
5.051.917.186	0,9647
5.052.679.217	0,9613
5.053.676.404	0,9579
5.055.111.925	0,9535
5.055.809.686	0,9491
5.057.019.009	0,945
5.058.262.186	0,9415
5.059.644.634	0,9393
5.060.646.456	0,9371
5.061.901.248	0,9349
5.068.410.519	0,9325
5.069.713.175	0,9303
5.070.306.404	0,9286
5.071.053.019	0,9271
5.071.580.831	0,9271
5.072.102.394	0,9276
507.257.104	0,9286
5.073.035.206	0,9298
5.073.459.634	0,93
5.081.222.915	0,9303
5.081.981.509	0,931
50.825.738	0,9315
5.083.117.446	0,9312
5.084.236.092	0,9303
508.474.729	0,9308
5.085.214.634	0,93
5.085.645.988	0,9288
5.086.096.821	0,9286
5.086.601.665	0,9283
5.087.077.081	0,9276
5.087.574.061	0,9269
5.091.505.936	0,9269
5.092.587.342	0,9281
5.093.081.665	0,9308
5.093.414.842	0,9337
5.093.802.394	0,9359
509.504.979	0,9381
5.095.952.186	0,9413
5.101.450.727	0,9442
5.102.860.988	0,9469
5.103.350.415	0,9498
5.103.648.227	0,9533
5.103.950.988	0,9564
5.104.203.227	0,9594
5.104.471.925	0,9625
5.105.785.102	0,9657
5.106.772.602	0,9684
5.107.869.894	0,9706
5.109.349.061	0,9725
5.110.288.852	0,9755
5.111.968.592	0,9782
511.529.104	0,9794
5.116.211.873	0,9806
5.116.604.321	0,9821
5.116.904.738	0,9828
5.118.058.331	0,9845
5.119.410.988	0,9865
5.120.277.029	0,9874
5.121.994.008	0,9884
5.123.050.675	0,9894
5.123.620.311	0,9896
5.124.867.706	0,9894
5.126.213.071	0,9899
5.127.240.102	0,9901
5.128.364.529	0,9901
5.132.369.842	0,9906
5.133.398.696	0,9906
51.337.863	0,9899
5.134.127.602	0,9889
5.136.409.061	0,9877
5.137.547.811	0,9857
513.805.255	0,9833
5.139.278.852	0,9804
5.139.836.144	0,9784
514.054.104	0,9772
5.141.582.446	0,975
5.143.200.467	0,973
5.144.138.956	0,9706
5.145.411.977	0,9674
5.149.339.633	0,9642
5.151.565.467	0,9611
5.152.338.279	0,9584
5.152.999.113	0,9555
5.153.614.738	0,9523
5.154.176.977	0,9498
5.154.778.071	0,9471
5.155.954.894	0,9444
5.156.680.623	0,9425
5.157.403.488	0,9403
5.158.655.363	0,9383
5.159.889.946	0,9381
5.160.993.383	0,9403
5.162.312.081	0,9476
5.163.676.456	0,9591
5.172.240.571	0,9718
5.174.157.238	0,9838
5.174.962.654	0,9916
5.176.210.363	0,9921
5.178.467.029	0,9874
5.178.908.227	0,9818
5.179.218.279	0,9745
5.179.499.321	0,9662
5.179.748.227	0,9574
5.179.978.696	0,9498
5.180.238.175	0,9439
5.180.478.488	0,9383
5.180.714.738	0,9347
5.180.966.352	0,9322
5.193.794.998	0,9312
5.196.847.811	0,9327
5.197.763.383	0,9337
5.198.332.394	0,9359
5.199.178.488	0,9386
519.980.854	0,9417
5.200.367.863	0,9459
5.201.111.456	0,9491
5.201.601.925	0,9528
5.202.197.342	0,9574
5.202.952.498	0,9611
5.203.698.175	0,9645
5.204.301.092	0,9691
5.204.791.092	0,9738
5.205.234.477	0,9774
5.206.209.165	0,9791
5.207.415.519	0,9818
5.208.021.248	0,9828
5.208.777.602	0,9818
5.209.338.956	0,9813
5.209.824.008	0,9799
5.210.375.154	0,9782
5.211.066.248	0,9774
5.211.700.206	0,9782
5.212.359.008	0,9794
5.212.838.279	0,9816
5.213.268.436	0,984
5.217.407.654	0,9857
5.219.855.623	0,9889
5.221.060.727	0,9933
5.221.850.831	0,9982
5.222.318.175	1,0031
5.223.132.706	1,0077
5.223.672.654	1,0126
5.224.079.165	1,0175
5.224.496.821	1,0212
5.225.908.748	1,0229
5.227.027.811	1,0229
5.228.174.008	1,0216
5.229.130.363	1,019
5.232.453.227	1,0158
523.426.104	1,0136
5.235.022.238	1,0119
5.235.717.915	1,0099
5.236.022.915	1,0085
5.236.529.217	1,006
5.237.603.123	1,0031
5.238.901.561	1,0011
5.239.956.561	0,9992
5.241.133.644	0,9945
5.242.727.863	0,9889
5.243.612.238	0,9835
5.244.733.019	0,9784
5.245.983.279	0,9743
5.247.883.383	0,9711
5.248.806.561	0,9686
5.250.321.456	0,9669
5.251.350.936	0,9657
525.226.104	0,9633
5.253.756.352	0,9603
5.254.742.758	0,9567
5.255.884.269	0,9523
5.257.069.165	0,9489
5.258.238.436	0,9454
5.259.552.498	0,9422
5.261.064.946	0,9405
5.263.404.321	0,9398
5.264.935.311	0,9398
5.265.756.561	0,941
5.266.791.196	0,9425
5.268.037.081	0,9435
5.269.013.071	0,9444
526.995.755	0,9469
5.271.203.331	0,9498
5.272.083.331	0,9525
5.272.935.154	0,9547
5.274.090.623	0,9557
5.275.270.831	0,9572
5.285.237.498	0,9596
5.287.381.352	0,9613
5.288.118.696	0,9623
5.288.660.988	0,965
5.289.189.633	0,9677
5.289.732.498	0,9686
5.290.138.331	0,9708
5.290.789.842	0,9743
5.291.350.779	0,9764
5.291.634.477	0,9772
5.291.919.477	0,9782
5.292.247.081	0,9799
5.292.543.071	0,9811
5.292.825.154	0,9823
5.293.340.311	0,984
52.952.488	0,9852
5.295.884.321	0,9874
5.303.764.269	0,9896
5.304.904.477	0,9913
5.305.300.206	0,9931
5.305.554.894	0,9945
5.305.860.571	0,9962
5.306.130.988	0,9967
5.306.530.206	0,9972
5.306.792.863	0,9984
5.307.033.019	0,997
5.308.454.529	0,9945
5.309.604.425	0,9938
5.310.442.238	0,9955
5.311.716.977	0,9972
5.312.978.956	0,997
5.315.514.842	0,996
5.316.309.165	0,995
531.659.104	0,9931
5.317.598.592	0,9901
5.318.699.686	0,9874
5.319.790.779	0,984
5.320.901.508	0,9806
5.322.063.592	0,9774
532.349.505	0,974
5.324.558.644	0,9699
5.325.801.248	0,9652
5.327.021.196	0,9608
5.328.103.279	0,9567
5.329.287.915	0,9515
5.331.216.821	0,9464
5.331.988.748	0,9437
5.333.272.029	0,9413
5.334.611.977	0,9374
5.335.523.383	0,9347
5.336.670.363	0,9342
5.337.908.956	0,9332
5.339.144.269	0,9315
5.340.336.925	0,9308
534.150.505	0,9312
5.343.172.758	0,932
5.344.002.185	0,9332
5.345.132.863	0,9349
5.347.665.675	0,9366
5.348.562.342	0,9383
5.349.041.769	0,9403
5.351.342.863	0,943
5.352.177.498	0,9457
5.352.907.238	0,9491
5.353.998.644	0,9535
5.354.999.633	0,9579
5.356.079.842	0,9611
5.357.168.331	0,9645
5.358.412.446	0,9689
5.359.683.852	0,9735
5.360.822.185	0,9774
5.362.052.238	0,9806
5.368.348.071	0,985
5.369.676.977	0,9901
5.370.256.352	0,994
5.370.944.217	0,997
5.371.426.821	0,9999
5.371.861.717	1,0028
5.372.315.467	1,0053
5.372.731.613	1,0075
537.328.479	1,0085
5.374.696.769	1,0087
5.375.669.425	1,009
5.376.773.956	1,0092
5.377.880.623	1,009
5.379.243.383	1,008
5.393.199.946	1,0063
5.397.022.185	1,0058
5.398.230.988	1,0065
5.400.897.133	1,0063
5.401.540.467	1,0038
5.402.246.873	1,0009
5.402.993.644	0,9992
5.403.518.748	0,9982
540.394.979	0,9962
5.404.510.831	0,9938
5.404.946.508	0,9918
5.405.445.154	0,9901
5.405.854.217	0,9884
5.406.274.738	0,9874
540.696.031	0,986
5.407.397.394	0,985
5.407.894.217	0,9843
5.408.495.727	0,9826
5.409.097.342	0,9813
5.409.518.748	0,9818
5.409.947.133	0,9818
5.410.460.571	0,9806
5.411.135.727	0,9804
5.411.829.165	0,9799
5.412.364.165	0,9786
541.277.156	0,9777
5.413.111.821	0,9767
5.413.427.967	0,9777
541.680.406	0,9784
5.417.796.248	0,9779
5.418.172.342	0,9789
5.418.475.415	0,9796
5.419.346.925	0,9796
5.420.421.613	0,9811
5.421.520.935	0,9828
5.422.729.685	0,9838
5.423.869.217	0,9857
5.425.425.519	0,9879
5.426.361.196	0,9896
5.427.585.675	0,9906
5.428.682.394	0,9909
5.430.797.967	0,9923
5.431.717.602	0,9926
5.432.629.269	0,9923
5.433.762.133	0,9918
5.435.083.748	0,9909
5.436.262.446	0,9894
5.437.442.185	0,9887
5.438.660.102	0,9877
5.439.846.404	0,9862
5.441.024.321	0,9857
