time_ajustado	gFx	gFy	gFz	TgF
2,084717708	0,438	0,4199	0,0428	0,608
2,085104583	0,4241	0,4361	0,0501	0,61
2,085906405	0,4109	0,4522	0,0577	0,614
2,087132603	0,3999	0,4668	0,065	0,618
2,08828526	0,3904	0,481	0,0733	0,624
2,089398176	0,3811	0,4959	0,0808	0,631
2,090660312	0,3735	0,5096	0,0889	0,638
2,091796666	0,3694	0,5218	0,0975	0,647
2,093002083	0,3657	0,5348	0,1053	0,656
2,094194478	0,3615	0,547	0,1136	0,665
2,095519218	0,3589	0,5577	0,1219	0,674
2,097768801	0,3567	0,569	0,1312	0,684
2,09871052	0,3542	0,5804	0,1402	0,694
2,09915828	0,354	0,5912	0,1481	0,705
2,100394635	0,3559	0,601	0,1578	0,716
2,101818072	0,3564	0,611	0,1681	0,727
2,102968176	0,3537	0,622	0,1769	0,737
2,104001666	0,3518	0,632	0,1854	0,747
2,105277603	0,3532	0,6396	0,1932	0,756
2,106432083	0,3545	0,6454	0,2025	0,764
2,107780676	0,3572	0,651	0,2111	0,772
2,108830364	0,3594	0,6567	0,2184	0,78
2,110143489	0,3603	0,6623	0,2252	0,787
2,111452291	0,3611	0,6706	0,2311	0,796
2,11243401	0,3601	0,6806	0,2365	0,805
2,115090208	0,3572	0,6904	0,2406	0,814
2,115830208	0,3498	0,7038	0,245	0,823
2,116190364	0,3401	0,7178	0,2494	0,832
2,117303541	0,3283	0,7302	0,2531	0,84
2,118718645	0,3166	0,7405	0,256	0,845
2,119877239	0,2983	0,7204	0,2619	0,823
2,121048228	0,2802	0,7197	0,29	0,825
2,12204578	0,2797	0,7676	0,3095	0,874
2,123323853	0,2946	0,8018	0,2985	0,905
2,124547916	0,3152	0,8084	0,2817	0,912
2,125741822	0,331	0,7971	0,2692	0,904
2,127079062	0,3454	0,7793	0,2656	0,893
2,128383749	0,365	0,7605	0,259	0,882
2,129357291	0,3906	0,7458	0,2462	0,877
2,131917499	0,4209	0,7363	0,2367	0,881
2,132619843	0,4498	0,7287	0,234	0,888
2,133237655	0,4744	0,7214	0,2345	0,895
2,134380676	0,494	0,7148	0,235	0,9
2,135639426	0,5106	0,7104	0,2343	0,906
2,13678026	0,5247	0,7102	0,235	0,914
2,13806151	0,536	0,7116	0,2355	0,921
2,139091666	0,547	0,715	0,2353	0,93
2,140230937	0,5558	0,7204	0,235	0,94
2,14144427	0,5629	0,7248	0,2291	0,946
2,14278177	0,5682	0,7305	0,2196	0,951
2,143825051	0,5707	0,7383	0,2152	0,958
2,145179687	0,5702	0,749	0,2169	0,966
2,146335103	0,5699	0,7588	0,2147	0,973
2,15196302	0,5709	0,7707	0,2106	0,982
2,15269151	0,5338	0,8233	0,244	1,011
2,153155624	0,4703	0,8714	0,2846	1,03
2,153630416	0,4529	0,8731	0,2934	1,026
2,154090572	0,481	0,8636	0,2736	1,026
2,15457276	0,5252	0,8445	0,2287	1,02
2,156386926	0,5707	0,822	0,1922	1,019
2,156942499	0,6054	0,8035	0,17	1,02
2,157451874	0,6291	0,7903	0,1559	1,022
2,158558853	0,6476	0,7803	0,1495	1,025
2,159819062	0,644	0,7974	0,1603	1,037
2,160917135	0,6076	0,8181	0,1893	1,037
2,16213953	0,5883	0,8137	0,215	1,027
2,170280989	0,6029	0,8074	0,2106	1,029
2,171222083	0,622	0,802	0,1876	1,032
2,171751145	0,6403	0,7967	0,1705	1,036
2,172296978	0,6552	0,791	0,1581	1,039
2,172925155	0,6655	0,7854	0,1437	1,039
2,173405468	0,6738	0,7793	0,1285	1,038
2,173860208	0,6838	0,7735	0,1204	1,039
2,174300833	0,6979	0,7673	0,1221	1,044
2,175388645	0,7133	0,7622	0,1278	1,052
2,175872499	0,7278	0,7583	0,1307	1,059
2,176320468	0,7417	0,7539	0,1297	1,065
2,176960989	0,7536	0,7463	0,1236	1,068
2,177944218	0,7619	0,7319	0,1138	1,063
2,179228228	0,771	0,7175	0,1065	1,059
2,181501718	0,782	0,7089	0,1033	1,061
2,182282135	0,7918	0,6997	0,1019	1,062
2,183283489	0,7993	0,6894	0,0985	1,06
2,184150572	0,8042	0,6821	0,0906	1,058
2,185777447	0,8103	0,6765	0,0838	1,059
2,187046249	0,8211	0,6701	0,0835	1,063
2,187764062	0,8343	0,6628	0,0894	1,069
2,188774947	0,847	0,6574	0,0982	1,077
2,189910103	0,8594	0,6547	0,107	1,086
2,19121828	0,8716	0,6525	0,1146	1,095
2,192698645	0,8829	0,6493	0,1177	1,102
2,193583176	0,8934	0,6457	0,1156	1,108
2,195174322	0,9012	0,6415	0,1151	1,112
2,196640833	0,9071	0,6376	0,117	1,115
2,197617708	0,9115	0,6339	0,1195	1,117
2,20173776	0,9139	0,6298	0,1224	1,117
2,203275312	0,9124	0,6291	0,1224	1,115
2,204079218	0,9093	0,6276	0,1214	1,111
2,204720103	0,91	0,6222	0,1258	1,11
2,205475155	0,9134	0,6156	0,138	1,11
2,206305312	0,9171	0,6105	0,1529	1,112
2,207097395	0,92	0,6068	0,1642	1,114
2,207490103	0,9195	0,6037	0,1695	1,113
2,208026093	0,9176	0,601	0,1698	1,11
2,209546978	0,9132	0,601	0,1686	1,106
2,210701926	0,9007	0,6039	0,1708	1,098
2,211747551	0,8983	0,6017	0,1808	1,096
2,212902708	0,9095	0,5963	0,1788	1,102
2,215985937	0,9183	0,5956	0,1673	1,107
2,217435051	0,9254	0,599	0,1676	1,115
2,217994791	0,9298	0,6034	0,1713	1,122
2,218332395	0,9305	0,6078	0,1737	1,125
2,219519583	0,9281	0,6137	0,1747	1,126
2,22038052	0,9229	0,6212	0,1761	1,126
2,221404478	0,9166	0,6283	0,1778	1,125
2,222564635	0,9115	0,6352	0,1778	1,125
2,223850833	0,9024	0,6491	0,1818	1,126
2,225094374	0,8873	0,6664	0,1842	1,125
2,226341874	0,8812	0,6738	0,1942	1,126
2,227455728	0,8895	0,6704	0,1996	1,132
2,22870177	0,9015	0,6635	0,1874	1,135
2,229942968	0,9078	0,6603	0,1847	1,138
2,232264791	0,909	0,6613	0,1937	1,141
2,232950937	0,9107	0,6633	0,205	1,145
2,233928489	0,9132	0,665	0,2162	1,15
2,235483853	0,9156	0,6691	0,2262	1,156
2,236816093	0,9186	0,6752	0,2367	1,164
2,238312655	0,9225	0,6809	0,2467	1,173
2,239060312	0,9251	0,6879	0,2531	1,18
2,240018228	0,9276	0,6931	0,2595	1,187
2,240931405	0,9342	0,6931	0,2746	1,195
2,242424426	0,942	0,6926	0,2958	1,206
2,243338333	0,9459	0,6975	0,3169	1,217
2,244711978	0,9469	0,705	0,3332	1,227
2,245781978	0,952	0,7087	0,3437	1,236
2,25150276	0,9623	0,7109	0,3469	1,246
2,252547864	0,9713	0,7111	0,3457	1,252
2,253271614	0,9786	0,7104	0,3486	1,259
2,253946822	0,9855	0,7143	0,3562	1,268
2,254727812	0,9931	0,7197	0,3637	1,279
2,255303228	0,9992	0,7258	0,3713	1,29
2,25960703	1,0046	0,7351	0,3799	1,301
2,261683749	1,0102	0,7453	0,3865	1,314
2,263570416	1,0138	0,7571	0,3909	1,324
2,264389999	1,0158	0,771	0,396	1,335
2,265091562	1,0165	0,7859	0,3999	1,346
2,26581677	1,017	0,8013	0,4004	1,355
2,266633801	1,0168	0,8147	0,4002	1,363
2,267426718	1,0146	0,824	0,3977	1,366
2,26808401	1,0092	0,8269	0,3919	1,362
2,268669114	1,0028	0,8314	0,387	1,359
2,26933953	0,9989	0,8404	0,3845	1,361
2,26991901	0,9965	0,8548	0,3799	1,367
2,270734166	0,9965	0,8714	0,3774	1,377
2,271361093	1,0004	0,8817	0,3833	1,387
2,271866926	1,0055	0,889	0,3931	1,399
2,27258427	1,0097	0,8973	0,3999	1,409
2,277210989	1,0126	0,9066	0,4009	1,417
2,27889052	1,0151	0,9146	0,3977	1,423
2,280031093	1,0175	0,9207	0,3923	1,427
2,280821822	1,0197	0,9247	0,3862	1,43
2,281661718	1,0219	0,9269	0,3809	1,431
2,282076405	1,0263	0,9293	0,3753	1,434
2,282534062	1,0314	0,931	0,3691	1,438
2,283005468	1,0356	0,9322	0,3623	1,44
2,286877395	1,0392	0,9339	0,3552	1,442
2,288404322	1,0434	0,9337	0,3471	1,443
2,289431874	1,0478	0,9327	0,3386	1,443
2,290038957	1,0517	0,933	0,3293	1,444
2,29104901	1,0551	0,9315	0,3186	1,443
2,291771197	1,06	0,9283	0,3088	1,442
2,291992499	1,0659	0,9264	0,2993	1,444
2,292194739	1,0725	0,9259	0,2892	1,446
2,292987343	1,0795	0,9266	0,2787	1,45
2,294118332	1,0864	0,9273	0,27	1,454
2,29545078	1,0925	0,9261	0,2631	1,456
2,296530624	1,0981	0,9247	0,2565	1,458
2,298639739	1,1015	0,9237	0,2511	1,459
2,299378124	1,1035	0,9222	0,2467	1,459
2,300436093	1,1071	0,9207	0,2436	1,46
2,302105624	1,1118	0,919	0,2411	1,462
2,30285526	1,1167	0,9181	0,2382	1,465
2,303909739	1,1216	0,9173	0,234	1,468
2,305034426	1,124	0,9149	0,2287	1,467
2,306312343	1,1269	0,9122	0,2233	1,467
2,307381197	1,1304	0,911	0,2174	1,468
2,30854078	1,1323	0,9107	0,2113	1,468
2,309871093	1,1343	0,911	0,2052	1,469
2,311214635	1,1377	0,9098	0,1979	1,47
2,312381926	1,1411	0,9098	0,1893	1,472
2,315287499	1,1453	0,911	0,1788	1,474
2,316127343	1,1497	0,9115	0,1688	1,477
2,318534895	1,1526	0,9117	0,1605	1,478
2,319323176	1,1553	0,9115	0,1539	1,48
2,319892291	1,1584	0,9107	0,149	1,481
2,320386353	1,1626	0,9102	0,1454	1,484
2,320900155	1,1677	0,9102	0,1431	1,487
2,322363176	1,1714	0,9098	0,1419	1,49
2,323971978	1,1736	0,9088	0,1449	1,491
2,324708801	1,1768	0,9081	0,15	1,494
2,325901874	1,1804	0,9076	0,1554	1,497
2,327095728	1,1829	0,9063	0,1625	1,499
2,328089791	1,1861	0,9034	0,1717	1,501
2,329210364	1,1907	0,8988	0,1818	1,503
2,332541249	1,1949	0,8961	0,193	1,506
2,333516926	1,2	0,8932	0,2069	1,51
2,33435203	1,2068	0,888	0,2196	1,514
2,335136718	1,2129	0,8817	0,2289	1,517
2,335928176	1,2176	0,8743	0,2365	1,518
2,337135937	1,221	0,8663	0,245	1,517
2,337943957	1,2237	0,8575	0,2548	1,516
2,339278853	1,2264	0,8487	0,2651	1,515
2,340003645	1,2293	0,8394	0,2748	1,514
2,341326405	1,233	0,8304	0,2829	1,513
2,343094582	1,2371	0,8216	0,2902	1,513
2,343736614	1,2425	0,8118	0,2988	1,514
2,344868124	1,2464	0,8037	0,3076	1,515
2,346068385	1,2493	0,7964	0,3169	1,515
2,351285624	1,253	0,7874	0,3261	1,515
2,352443437	1,2571	0,7781	0,3354	1,516
2,353159478	1,2608	0,7698	0,3454	1,517
2,353854322	1,2637	0,7615	0,3554	1,518
2,35719677	1,2664	0,7532	0,3647	1,518
2,358025624	1,2674	0,7453	0,3735	1,517
2,358732291	1,2676	0,739	0,3816	1,516
2,359270728	1,2689	0,7319	0,3882	1,515
2,359921301	1,2703	0,7248	0,3936	1,515
2,360536353	1,2698	0,7192	0,3992	1,513
2,361077916	1,2681	0,7141	0,4036	1,51
2,361486249	1,2657	0,7092	0,4055	1,506
2,361926249	1,264	0,7048	0,4077	1,504
2,363694374	1,262	0,7009	0,4094	1,501
2,366155207	1,2586	0,6977	0,4075	1,496
2,367193697	1,2552	0,6955	0,4031	1,491
2,367894999	1,2528	0,6933	0,398	1,486
2,368528437	1,2508	0,6909	0,3928	1,482
2,369604166	1,2493	0,6894	0,3872	1,479
2,370825312	1,2486	0,6892	0,3814	1,476
2,371920051	1,2479	0,6889	0,3743	1,474
2,373027343	1,2464	0,6887	0,3659	1,47
2,374137187	1,2442	0,6896	0,3562	1,466
2,37539828	1,243	0,6916	0,3459	1,464
2,376840624	1,2423	0,6948	0,3352	1,462
2,377906874	1,2405	0,6975	0,3244	1,46
2,379077395	1,2383	0,6999	0,3149	1,457
2,382574374	1,2369	0,7021	0,3071	1,455
2,383720312	1,2379	0,7045	0,3005	1,456
2,384216353	1,2388	0,7089	0,2951	1,458
2,384775885	1,2383	0,7128	0,2907	1,458
2,385185207	1,2379	0,7163	0,2878	1,459
2,386434478	1,2371	0,7202	0,2841	1,459
2,388427864	1,2357	0,7246	0,2795	1,459
2,389079322	1,2337	0,7292	0,2751	1,459
2,390065728	1,2322	0,7348	0,27	1,46
2,391557655	1,2325	0,7405	0,2634	1,462
2,392310989	1,2327	0,7461	0,255	1,463
2,393571614	1,2327	0,7532	0,2472	1,466
2,394908853	1,2337	0,7605	0,2409	1,469
2,395915312	1,2342	0,7678	0,2362	1,473
2,398615207	1,2359	0,7742	0,2326	1,477
2,399252603	1,2396	0,7791	0,2296	1,482
2,400505572	1,244	0,7857	0,2284	1,489
2,401161926	1,2474	0,7932	0,2287	1,496
2,40245776	1,2515	0,801	0,2311	1,504
2,403035312	1,2569	0,8079	0,2348	1,512
2,404300572	1,2606	0,8145	0,2404	1,52
2,405638645	1,2635	0,8216	0,248	1,527
2,406777082	1,2672	0,8277	0,257	1,535
2,407888801	1,2696	0,8336	0,2675	1,542
2,409349739	1,2718	0,8397	0,2787	1,549
2,410617447	1,275	0,846	0,2907	1,557
2,411919791	1,2789	0,8524	0,3029	1,566
2,412812603	1,2818	0,8577	0,3141	1,574
2,415950207	1,2828	0,8624	0,3239	1,579
2,417266197	1,2835	0,867	0,3332	1,584
2,418396562	1,2855	0,8716	0,3408	1,59
2,419527655	1,2869	0,8773	0,3467	1,596
2,420318749	1,2882	0,8841	0,3518	1,601
2,42105776	1,2911	0,8905	0,355	1,608
2,422018437	1,2953	0,8963	0,3572	1,615
2,422902499	1,2987	0,9017	0,3586	1,621
2,423785155	1,3011	0,9076	0,3598	1,627
2,424922707	1,3021	0,9151	0,3598	1,632
2,426603749	1,3038	0,9215	0,3586	1,636
2,427532968	1,3053	0,9278	0,3576	1,641
2,429038072	1,3058	0,9344	0,3564	1,645
2,429808489	1,3065	0,94	0,3552	1,648
2,432429791	1,3067	0,9452	0,3532	1,651
2,433489895	1,3053	0,9513	0,351	1,653
2,434172812	1,3023	0,9572	0,3481	1,653
2,434918749	1,2992	0,963	0,3449	1,654
2,436055051	1,2955	0,9694	0,343	1,654
2,437319426	1,2909	0,976	0,342	1,654
2,438281249	1,285	0,9811	0,3415	1,652
2,439376249	1,2779	0,9855	0,3403	1,649
2,440538437	1,2706	0,9911	0,3386	1,647
2,441769635	1,2625	0,997	0,3366	1,644
2,443195832	1,2523	1,0026	0,3337	1,639
2,44423078	1,2401	1,0082	0,3298	1,632
2,445566718	1,2281	1,0133	0,3261	1,625
2,446914791	1,2166	1,0177	0,321	1,618
2,453787082	1,2061	1,0226	0,3137	1,612
2,454915468	1,1961	1,0285	0,3044	1,607
2,455642343	1,1839	1,0341	0,2934	1,599
2,456370728	1,1707	1,0405	0,2824	1,591
2,45689802	1,1582	1,0466	0,2722	1,585
2,457458437	1,1475	1,0531	0,2624	1,579
2,457890416	1,1365	1,06	0,2519	1,574
2,458297812	1,126	1,0669	0,2426	1,57
2,459052864	1,1169	1,0747	0,236	1,568
2,459663749	1,1059	1,08	0,2309	1,563
2,460215312	1,0952	1,0847	0,2274	1,558
2,461358489	1,0854	1,0893	0,227	1,554
2,462440468	1,0754	1,0935	0,2296	1,551
2,478727707	1,0651	1,0981	0,2335	1,548
2,479764062	1,0553	1,1003	0,2394	1,543
2,480475051	1,0463	1,1018	0,247	1,539
2,481600312	1,037	1,102	0,255	1,535
2,48223802	1,0278	1,1018	0,2631	1,53
2,483230468	1,0192	1,102	0,2704	1,525
2,483929374	1,0109	1,1015	0,277	1,521
2,484538749	1,0018	1,101	0,2822	1,515
2,484969791	0,9933	1,0996	0,2853	1,509
2,485488801	0,9845	1,0976	0,2858	1,502
2,486005364	0,9757	1,0952	0,2846	1,494
2,486383176	0,9677	1,092	0,2829	1,486
2,48687703	0,9608	1,0876	0,2785	1,478
2,48733927	0,9562	1,0832	0,2731	1,47
2,48778953	0,9518	1,0808	0,2687	1,465
2,488237655	0,9469	1,0795	0,2653	1,46
2,488693124	0,9437	1,0783	0,2621	1,457
2,489142655	0,9415	1,0759	0,2592	1,453
2,489761562	0,9391	1,0725	0,2565	1,448
2,490344687	0,9364	1,0686	0,2553	1,444
2,490971562	0,9339	1,0639	0,256	1,439
2,491583176	0,9334	1,0593	0,2599	1,436
2,492193124	0,9339	1,0556	0,2653	1,434
2,492716926	0,9344	1,0522	0,2709	1,433
2,493296926	0,9352	1,0485	0,2775	1,432
2,493888957	0,9352	1,0446	0,2858	1,431
2,496319426	0,9349	1,0417	0,2956	1,431
2,497256457	0,9352	1,04	0,3061	1,432
2,497882447	0,9347	1,0368	0,3166	1,431
2,500355468	0,9337	1,0346	0,3259	1,431
2,501624322	0,9327	1,0343	0,3337	1,432
2,502684374	0,9315	1,0353	0,3405	1,434
2,503306353	0,9305	1,0363	0,3467	1,435
2,504017603	0,93	1,0363	0,351	1,436
2,504642082	0,9305	1,0385	0,3547	1,439
2,505818176	0,9298	1,0429	0,3574	1,442
2,506958541	0,9283	1,0475	0,3596	1,445
2,508196405	0,9281	1,0529	0,362	1,449
2,509416509	0,9291	1,0595	0,3642	1,455
2,510717343	0,9293	1,0676	0,3664	1,462
2,511832603	0,9293	1,0764	0,3686	1,469
2,512947343	0,9295	1,0854	0,3711	1,476
2,516911145	0,931	1,0952	0,3745	1,485
2,518438437	0,9325	1,1047	0,3784	1,494
2,520447134	0,933	1,1152	0,3823	1,503
2,520893124	0,9327	1,1265	0,3865	1,513
2,521273645	0,933	1,1374	0,3923	1,523
2,521763905	0,9332	1,1499	0,3992	1,534
2,522225676	0,9339	1,1616	0,4033	1,544
2,523008541	0,9361	1,1704	0,4065	1,553
2,524225051	0,9378	1,1778	0,408	1,56
2,525754218	0,9393	1,1858	0,4094	1,567
2,527039322	0,9417	1,1963	0,4129	1,578
2,527736562	0,9427	1,2078	0,4153	1,587
2,528892447	0,9413	1,222	0,4172	1,598
2,530075676	0,9391	1,2391	0,4209	1,611
2,532703801	0,9342	1,2586	0,4238	1,624
2,533526978	0,9278	1,2794	0,4248	1,636
2,533952864	0,922	1,2999	0,4241	1,649
2,535182968	0,9164	1,3216	0,4236	1,663
2,537253489	0,9127	1,3429	0,4241	1,678
2,538681614	0,9134	1,3615	0,4224	1,693
2,53938427	0,9159	1,3781	0,4194	1,707
2,540457239	0,9186	1,3964	0,4197	1,723
2,541432447	0,9217	1,4169	0,4256	1,743
2,542615989	0,9254	1,4367	0,4331	1,763
2,544152916	0,9283	1,4555	0,4375	1,781
2,545958801	0,931	1,4731	0,4371	1,797
2,546623176	0,9332	1,4895	0,4356	1,811
2,551903228	0,9342	1,508	0,44	1,828
2,552848332	0,9356	1,5295	0,4493	1,848
2,553439166	0,9376	1,5525	0,4581	1,871
2,554045572	0,9398	1,5725	0,4629	1,89
2,554701197	0,9427	1,5879	0,4605	1,903
2,55529552	0,9447	1,6016	0,4524	1,914
2,555844166	0,9452	1,6145	0,4424	1,922
2,556278801	0,9464	1,6277	0,4334	1,932
2,557808332	0,9486	1,6395	0,4246	1,941
2,558571301	0,9479	1,6517	0,4133	1,949
2,559574062	0,9422	1,6702	0,4036	1,96
2,560508228	0,9395	1,6905	0,3994	1,975
2,561706093	0,9398	1,7086	0,3963	1,99
2,563201509	0,9381	1,7257	0,3865	2,002
2,573660468	0,9342	1,7433	0,3743	2,013
2,575434582	0,9295	1,7611	0,365	2,025
2,576383853	0,9256	1,7787	0,362	2,038
2,577142812	0,9212	1,7958	0,3611	2,05
2,577802082	0,9171	1,8122	0,3594	2,063
2,578374791	0,912	1,8259	0,3603	2,073
2,57926802	0,9071	1,8371	0,3628	2,081
2,579849218	0,9027	1,8491	0,3659	2,09
2,580391041	0,898	1,8608	0,3731	2,1
2,580896718	0,8946	1,8708	0,3796	2,108
2,581367134	0,891	1,8786	0,3831	2,114
2,581857603	0,8848	1,8867	0,3826	2,119
2,58236177	0,8775	1,8987	0,3838	2,127
2,583019582	0,8712	1,9109	0,3928	2,137
2,583561874	0,865	1,9221	0,4026	2,146
2,583980676	0,8594	1,9309	0,4097	2,153
2,584490103	0,8548	1,9385	0,4126	2,158
2,587533853	0,8492	1,9485	0,4187	2,166
2,588652968	0,8426	1,9588	0,4295	2,175
2,589304999	0,8384	1,9656	0,4356	2,181
2,589838072	0,8333	1,9695	0,4368	2,183
2,590310884	0,8238	1,9744	0,4385	2,184
2,590976978	0,814	1,9788	0,4424	2,185
2,592263384	0,8059	1,9813	0,4471	2,185
2,593315259	0,7971	1,9832	0,4527	2,185
2,594578905	0,7888	1,9837	0,4612	2,184
2,595507916	0,7798	1,9837	0,4695	2,183
2,597164218	0,7703	1,9834	0,4759	2,18
2,599398437	0,7627	1,9856	0,4842	2,181
2,599900259	0,7558	1,9876	0,4964	2,184
2,602205937	0,749	1,9876	0,5057	2,183
2,602923228	0,7402	1,9883	0,5111	2,182
2,603433332	0,728	1,9908	0,5223	2,183
2,604142291	0,7168	1,9944	0,5357	2,186
2,605800312	0,7084	1,9983	0,5494	2,19
2,606687759	0,7004	2,002	0,5614	2,194
2,607712082	0,7202	1,9502	0,588	2,161
2,608872134	0,7375	1,8725	0,5743	2,093
2,610229166	0,7187	1,8574	0,5848	2,076
2,611827812	0,7016	1,8689	0,6347	2,095
2,612643124	0,6967	1,8742	0,6298	2,096
2,615071093	0,6975	1,8869	0,6154	2,104
2,615871405	0,6933	1,9075	0,6086	2,119
2,616480989	0,6833	1,9302	0,6112	2,137
2,617828437	0,6716	1,9534	0,6149	2,155
2,619062968	0,6596	1,9732	0,6161	2,17
2,620335728	0,6471	1,9908	0,6166	2,182
2,621385832	0,6361	2,0086	0,6137	2,194
2,622330155	0,6281	2,0242	0,6066	2,205
2,623598228	0,6232	2,035	0,5961	2,21
2,624709895	0,62	2,0418	0,5848	2,213
2,62628703	0,6164	2,0482	0,577	2,215
2,62718703	0,6137	2,0531	0,5724	2,218
2,628460155	0,6122	2,0572	0,5675	2,22
2,629555155	0,6107	2,0606	0,5614	2,221
2,632155937	0,6093	2,0628	0,557	2,222
2,633032447	0,6066	2,0655	0,5568	2,224
2,63383177	0,6037	2,068	0,5616	2,226
2,634831666	0,6022	2,0694	0,5673	2,229
2,63829703	0,6032	2,0694	0,5719	2,23
2,639922864	0,6054	2,0653	0,5741	2,227
2,640721509	0,6086	2,0528	0,5692	2,215
2,64119552	0,6134	2,0338	0,555	2,196
2,641847499	0,6193	2,0101	0,5357	2,17
2,64241078	0,6237	1,9822	0,5177	2,142
2,64349302	0,6283	1,9522	0,5015	2,111
2,644134114	0,6352	1,9214	0,4869	2,081
2,645345312	0,6415	1,8904	0,4751	2,052
2,647072187	0,6471	1,8576	0,4634	2,021
2,648240832	0,6515	1,8205	0,4507	1,985
2,649097343	0,6535	1,7804	0,4397	1,947
2,655834009	0,6537	1,7406	0,43	1,908
2,656864374	0,6515	1,7027	0,4199	1,871
2,65742578	0,6488	1,6659	0,4053	1,833
2,658009687	0,6466	1,6287	0,3858	1,794
2,658601614	0,6425	1,5933	0,3647	1,756
2,659260155	0,6381	1,5615	0,342	1,721
2,660549426	0,6359	1,5364	0,3198	1,693
2,661057759	0,6344	1,5151	0,3012	1,67
2,661426041	0,6308	1,4919	0,2805	1,644
2,661898593	0,623	1,4668	0,2528	1,614
2,662327447	0,6117	1,4423	0,2265	1,583
2,664939947	0,6015	1,4201	0,2084	1,556
2,66587177	0,5975	1,3996	0,1927	1,534
2,666462291	0,5988	1,3781	0,1713	1,512
2,667445676	0,5958	1,3556	0,1422	1,488
2,668494791	0,5836	1,3407	0,1107	1,466
2,670168749	0,5712	1,3326	0,0963	1,453
2,671018124	0,5616	1,3216	0,0963	1,439
2,671796353	0,5477	1,306	0,0943	1,419
2,672979374	0,5323	1,2906	0,0899	1,399
2,674103124	0,5201	1,2772	0,0833	1,382
2,675421666	0,5128	1,2652	0,0779	1,367
2,676755572	0,5103	1,255	0,0799	1,357
2,677814426	0,5118	1,2462	0,0872	1,35
2,67921052	0,5167	1,2361	0,0958	1,343
2,682205312	0,5255	1,2229	0,1024	1,335
2,683263853	0,5352	1,2085	0,1075	1,326
2,684943489	0,545	1,1924	0,1146	1,316
2,685662916	0,5565	1,1733	0,1217	1,304
2,686073437	0,5692	1,1543	0,1304	1,294
2,686622864	0,5856	1,136	0,14	1,286
2,687837447	0,6061	1,1169	0,1476	1,279
2,688808697	0,6296	1,0935	0,1537	1,271
2,689964999	0,6581	1,0661	0,1576	1,263
2,691382551	0,6896	1,0395	0,1627	1,258
2,692696405	0,7268	1,0138	0,173	1,259
2,693635416	0,7781	0,9857	0,1803	1,269
2,695047082	0,835	0,9552	0,1749	1,281
2,696124426	0,8868	0,9232	0,1651	1,291
2,699031978	0,9278	0,8893	0,1637	1,296
2,69974078	0,9413	0,8643	0,1815	1,291
2,700164634	0,9078	0,8409	0,2602	1,264
2,701226249	0,8724	0,7967	0,3645	1,236
2,703374791	0,8709	0,7449	0,4305	1,224
2,704090155	0,8873	0,6904	0,4563	1,213
2,704500676	0,9261	0,6271	0,4331	1,199
2,706011249	0,9672	0,5179	0,4282	1,178
2,707215572	0,921	0,4251	0,4554	1,112
2,708167812	0,8787	0,3965	0,523	1,097
2,70954078	0,9149	0,3567	0,5504	1,126
2,710579999	0,9437	0,3032	0,481	1,102
2,712132812	0,9591	0,2577	0,4172	1,077
2,713477187	0,9613	0,2196	0,3689	1,053
2,714142447	0,9701	0,1825	0,3049	1,033
2,716933749	0,9899	0,1459	0,2106	1,022
2,718051249	1,0046	0,1153	0,1121	1,017
2,719161718	1,0165	0,088	0,0254	1,021
2,720280311	1,0368	0,0667	-0,0628	1,041
2,721101353	1,0651	0,052	-0,1727	1,08
2,721934791	1,0871	0,0398	-0,2875	1,125
2,722635624	1,0893	0,0225	-0,3862	1,156
2,723890416	1,1032	0,0088	-0,461	1,196
2,724939582	1,1431	0,0066	-0,5203	1,256
2,726730311	1,1716	-0,0071	-0,6117	1,322
2,727665364	1,1953	-0,0254	-0,7045	1,388
2,728660624	1,2242	-0,0364	-0,7646	1,444
2,730079478	1,2396	-0,0491	-0,8062	1,479
2,731411301	1,2542	-0,0635	-0,8147	1,497
2,735263957	1,2757	-0,0769	-0,8333	1,526
2,736285259	1,2823	-0,0943	-0,8675	1,551
2,736794791	1,2877	-0,1182	-0,8985	1,575
2,737319426	1,3243	-0,1424	-0,9247	1,621
2,737866614	1,3756	-0,1761	-0,9432	1,677
2,738616197	1,4157	-0,214	-0,9447	1,715
2,739843436	1,4582	-0,244	-0,9049	1,733
2,741027655	1,5012	-0,2697	-0,8484	1,745
2,742039791	1,5354	-0,291	-0,8008	1,756
2,743513436	1,5689	-0,3127	-0,75	1,767
2,744476093	1,5997	-0,342	-0,687	1,774
2,745980311	1,6209	-0,3703	-0,6203	1,775
2,752478436	1,6439	-0,3931	-0,5702	1,784
2,753478749	1,6778	-0,4129	-0,5409	1,811
2,754050468	1,703	-0,4273	-0,5047	1,827
2,754760416	1,7128	-0,4419	-0,4539	1,826
2,755367864	1,7194	-0,452	-0,3977	1,822
2,755992499	1,722	-0,4561	-0,3594	1,817
2,756622291	1,7054	-0,4556	-0,3371	1,797
2,757124478	1,6844	-0,4576	-0,3259	1,776
2,757685884	1,6783	-0,4634	-0,3344	1,773
2,758216405	1,6734	-0,4678	-0,3623	1,775
2,759556926	1,6624	-0,48	-0,3943	1,775
2,76034802	1,64	-0,4959	-0,4085	1,761
2,761540364	1,5977	-0,5081	-0,3933	1,722
2,762652864	1,5449	-0,5245	-0,3691	1,673
2,772478332	1,4973	-0,5416	-0,3384	1,628
